"CODIGO","NOMBRE","AÑO","MES","TOTAL_HOMICIDIOS","POBLACION","HOGARES","HABS_POR_HOGAR","POLICIAS","ESTRATO"
1,"POPULAR",2018,1,2,136986,43822,3.12596412760714,1,2
1,"POPULAR",2018,2,0,136986,43822,3.12596412760714,1,2
1,"POPULAR",2018,3,1,136986,43822,3.12596412760714,1,2
1,"POPULAR",2018,4,1,136986,43822,3.12596412760714,1,2
1,"POPULAR",2018,5,2,136986,43822,3.12596412760714,1,2
1,"POPULAR",2018,6,1,136986,43822,3.12596412760714,1,2
1,"POPULAR",2018,7,2,136986,43822,3.12596412760714,1,2
1,"POPULAR",2018,8,0,136986,43822,3.12596412760714,1,2
1,"POPULAR",2018,9,2,136986,43822,3.12596412760714,1,2
1,"POPULAR",2018,10,0,136986,43822,3.12596412760714,1,2
1,"POPULAR",2018,11,1,136986,43822,3.12596412760714,1,2
1,"POPULAR",2018,12,0,136986,43822,3.12596412760714,1,2
1,"POPULAR",2019,1,1,140218,45675,3.06990695128626,1,2
1,"POPULAR",2019,2,1,140218,45675,3.06990695128626,1,2
1,"POPULAR",2019,3,1,140218,45675,3.06990695128626,1,2
1,"POPULAR",2019,4,2,140218,45675,3.06990695128626,1,2
1,"POPULAR",2019,5,3,140218,45675,3.06990695128626,1,2
1,"POPULAR",2019,6,4,140218,45675,3.06990695128626,1,2
1,"POPULAR",2019,7,1,140218,45675,3.06990695128626,1,2
1,"POPULAR",2019,8,1,140218,45675,3.06990695128626,1,2
1,"POPULAR",2019,9,3,140218,45675,3.06990695128626,1,2
1,"POPULAR",2019,10,0,140218,45675,3.06990695128626,1,2
1,"POPULAR",2019,11,1,140218,45675,3.06990695128626,1,2
1,"POPULAR",2019,12,2,140218,45675,3.06990695128626,1,2
1,"POPULAR",2020,1,0,143039,47464,3.01363138378561,1,2
1,"POPULAR",2020,2,2,143039,47464,3.01363138378561,1,2
1,"POPULAR",2020,3,0,143039,47464,3.01363138378561,1,2
1,"POPULAR",2020,4,0,143039,47464,3.01363138378561,1,2
1,"POPULAR",2020,5,0,143039,47464,3.01363138378561,1,2
1,"POPULAR",2020,6,2,143039,47464,3.01363138378561,1,2
1,"POPULAR",2020,7,0,143039,47464,3.01363138378561,1,2
1,"POPULAR",2020,8,1,143039,47464,3.01363138378561,1,2
1,"POPULAR",2020,9,1,143039,47464,3.01363138378561,1,2
1,"POPULAR",2020,10,0,143039,47464,3.01363138378561,1,2
1,"POPULAR",2020,11,3,143039,47464,3.01363138378561,1,2
1,"POPULAR",2020,12,2,143039,47464,3.01363138378561,1,2
1,"POPULAR",2021,1,1,145235,49136,2.95577580592641,1,2
1,"POPULAR",2021,2,1,145235,49136,2.95577580592641,1,2
1,"POPULAR",2021,3,1,145235,49136,2.95577580592641,1,2
1,"POPULAR",2021,4,0,145235,49136,2.95577580592641,1,2
1,"POPULAR",2021,5,1,145235,49136,2.95577580592641,1,2
1,"POPULAR",2021,6,0,145235,49136,2.95577580592641,1,2
1,"POPULAR",2021,7,0,145235,49136,2.95577580592641,1,2
1,"POPULAR",2021,8,1,145235,49136,2.95577580592641,1,2
1,"POPULAR",2021,9,0,145235,49136,2.95577580592641,1,2
1,"POPULAR",2021,10,2,145235,49136,2.95577580592641,1,2
1,"POPULAR",2021,11,0,145235,49136,2.95577580592641,1,2
1,"POPULAR",2021,12,3,145235,49136,2.95577580592641,1,2
1,"POPULAR",2022,1,0,147382,50832,2.89939408246774,1,2
1,"POPULAR",2022,2,0,147382,50832,2.89939408246774,1,2
1,"POPULAR",2022,3,2,147382,50832,2.89939408246774,1,2
1,"POPULAR",2022,4,2,147382,50832,2.89939408246774,1,2
1,"POPULAR",2022,5,1,147382,50832,2.89939408246774,1,2
1,"POPULAR",2022,6,0,147382,50832,2.89939408246774,1,2
1,"POPULAR",2022,7,3,147382,50832,2.89939408246774,1,2
1,"POPULAR",2022,8,1,147382,50832,2.89939408246774,1,2
1,"POPULAR",2022,9,1,147382,50832,2.89939408246774,1,2
1,"POPULAR",2022,10,1,147382,50832,2.89939408246774,1,2
1,"POPULAR",2022,11,1,147382,50832,2.89939408246774,1,2
1,"POPULAR",2022,12,0,147382,50832,2.89939408246774,1,2
1,"POPULAR",2023,1,0,149586,52566,2.84567971692729,1,2
1,"POPULAR",2023,2,2,149586,52566,2.84567971692729,1,2
1,"POPULAR",2023,3,1,149586,52566,2.84567971692729,1,2
1,"POPULAR",2023,4,2,149586,52566,2.84567971692729,1,2
1,"POPULAR",2023,5,1,149586,52566,2.84567971692729,1,2
1,"POPULAR",2023,6,1,149586,52566,2.84567971692729,1,2
1,"POPULAR",2023,7,2,149586,52566,2.84567971692729,1,2
1,"POPULAR",2023,8,2,149586,52566,2.84567971692729,1,2
1,"POPULAR",2023,9,1,149586,52566,2.84567971692729,1,2
1,"POPULAR",2023,10,0,149586,52566,2.84567971692729,1,2
1,"POPULAR",2023,11,0,149586,52566,2.84567971692729,1,2
1,"POPULAR",2023,12,0,149586,52566,2.84567971692729,1,2
2,"SANTA CRUZ",2018,1,0,113064,34895,3.24012036108325,2,2
2,"SANTA CRUZ",2018,2,0,113064,34895,3.24012036108325,2,2
2,"SANTA CRUZ",2018,3,1,113064,34895,3.24012036108325,2,2
2,"SANTA CRUZ",2018,4,2,113064,34895,3.24012036108325,2,2
2,"SANTA CRUZ",2018,5,1,113064,34895,3.24012036108325,2,2
2,"SANTA CRUZ",2018,6,1,113064,34895,3.24012036108325,2,2
2,"SANTA CRUZ",2018,7,0,113064,34895,3.24012036108325,2,2
2,"SANTA CRUZ",2018,8,1,113064,34895,3.24012036108325,2,2
2,"SANTA CRUZ",2018,9,1,113064,34895,3.24012036108325,2,2
2,"SANTA CRUZ",2018,10,1,113064,34895,3.24012036108325,2,2
2,"SANTA CRUZ",2018,11,2,113064,34895,3.24012036108325,2,2
2,"SANTA CRUZ",2018,12,1,113064,34895,3.24012036108325,2,2
2,"SANTA CRUZ",2019,1,2,115588,36263,3.18749138240079,2,2
2,"SANTA CRUZ",2019,2,1,115588,36263,3.18749138240079,2,2
2,"SANTA CRUZ",2019,3,0,115588,36263,3.18749138240079,2,2
2,"SANTA CRUZ",2019,4,0,115588,36263,3.18749138240079,2,2
2,"SANTA CRUZ",2019,5,1,115588,36263,3.18749138240079,2,2
2,"SANTA CRUZ",2019,6,1,115588,36263,3.18749138240079,2,2
2,"SANTA CRUZ",2019,7,1,115588,36263,3.18749138240079,2,2
2,"SANTA CRUZ",2019,8,1,115588,36263,3.18749138240079,2,2
2,"SANTA CRUZ",2019,9,1,115588,36263,3.18749138240079,2,2
2,"SANTA CRUZ",2019,10,2,115588,36263,3.18749138240079,2,2
2,"SANTA CRUZ",2019,11,1,115588,36263,3.18749138240079,2,2
2,"SANTA CRUZ",2019,12,1,115588,36263,3.18749138240079,2,2
2,"SANTA CRUZ",2020,1,1,117744,37582,3.13298919695599,2,2
2,"SANTA CRUZ",2020,2,2,117744,37582,3.13298919695599,2,2
2,"SANTA CRUZ",2020,3,0,117744,37582,3.13298919695599,2,2
2,"SANTA CRUZ",2020,4,2,117744,37582,3.13298919695599,2,2
2,"SANTA CRUZ",2020,5,3,117744,37582,3.13298919695599,2,2
2,"SANTA CRUZ",2020,6,2,117744,37582,3.13298919695599,2,2
2,"SANTA CRUZ",2020,7,0,117744,37582,3.13298919695599,2,2
2,"SANTA CRUZ",2020,8,1,117744,37582,3.13298919695599,2,2
2,"SANTA CRUZ",2020,9,1,117744,37582,3.13298919695599,2,2
2,"SANTA CRUZ",2020,10,1,117744,37582,3.13298919695599,2,2
2,"SANTA CRUZ",2020,11,0,117744,37582,3.13298919695599,2,2
2,"SANTA CRUZ",2020,12,0,117744,37582,3.13298919695599,2,2
2,"SANTA CRUZ",2021,1,1,119374,38813,3.07561899363615,2,2
2,"SANTA CRUZ",2021,2,1,119374,38813,3.07561899363615,2,2
2,"SANTA CRUZ",2021,3,1,119374,38813,3.07561899363615,2,2
2,"SANTA CRUZ",2021,4,3,119374,38813,3.07561899363615,2,2
2,"SANTA CRUZ",2021,5,4,119374,38813,3.07561899363615,2,2
2,"SANTA CRUZ",2021,6,1,119374,38813,3.07561899363615,2,2
2,"SANTA CRUZ",2021,7,0,119374,38813,3.07561899363615,2,2
2,"SANTA CRUZ",2021,8,0,119374,38813,3.07561899363615,2,2
2,"SANTA CRUZ",2021,9,0,119374,38813,3.07561899363615,2,2
2,"SANTA CRUZ",2021,10,0,119374,38813,3.07561899363615,2,2
2,"SANTA CRUZ",2021,11,0,119374,38813,3.07561899363615,2,2
2,"SANTA CRUZ",2021,12,3,119374,38813,3.07561899363615,2,2
2,"SANTA CRUZ",2022,1,0,120959,40070,3.01869228849513,2,2
2,"SANTA CRUZ",2022,2,2,120959,40070,3.01869228849513,2,2
2,"SANTA CRUZ",2022,3,1,120959,40070,3.01869228849513,2,2
2,"SANTA CRUZ",2022,4,0,120959,40070,3.01869228849513,2,2
2,"SANTA CRUZ",2022,5,0,120959,40070,3.01869228849513,2,2
2,"SANTA CRUZ",2022,6,1,120959,40070,3.01869228849513,2,2
2,"SANTA CRUZ",2022,7,0,120959,40070,3.01869228849513,2,2
2,"SANTA CRUZ",2022,8,3,120959,40070,3.01869228849513,2,2
2,"SANTA CRUZ",2022,9,2,120959,40070,3.01869228849513,2,2
2,"SANTA CRUZ",2022,10,2,120959,40070,3.01869228849513,2,2
2,"SANTA CRUZ",2022,11,2,120959,40070,3.01869228849513,2,2
2,"SANTA CRUZ",2022,12,1,120959,40070,3.01869228849513,2,2
2,"SANTA CRUZ",2023,1,1,122573,41359,2.96363548441693,2,2
2,"SANTA CRUZ",2023,2,2,122573,41359,2.96363548441693,2,2
2,"SANTA CRUZ",2023,3,2,122573,41359,2.96363548441693,2,2
2,"SANTA CRUZ",2023,4,1,122573,41359,2.96363548441693,2,2
2,"SANTA CRUZ",2023,5,1,122573,41359,2.96363548441693,2,2
2,"SANTA CRUZ",2023,6,2,122573,41359,2.96363548441693,2,2
2,"SANTA CRUZ",2023,7,0,122573,41359,2.96363548441693,2,2
2,"SANTA CRUZ",2023,8,0,122573,41359,2.96363548441693,2,2
2,"SANTA CRUZ",2023,9,2,122573,41359,2.96363548441693,2,2
2,"SANTA CRUZ",2023,10,1,122573,41359,2.96363548441693,2,2
2,"SANTA CRUZ",2023,11,0,122573,41359,2.96363548441693,2,2
2,"SANTA CRUZ",2023,12,0,122573,41359,2.96363548441693,2,2
3,"MANRIQUE",2018,1,2,164858,53352,3.09000599790073,0,1
3,"MANRIQUE",2018,2,0,164858,53352,3.09000599790073,0,1
3,"MANRIQUE",2018,3,1,164858,53352,3.09000599790073,0,1
3,"MANRIQUE",2018,4,0,164858,53352,3.09000599790073,0,1
3,"MANRIQUE",2018,5,3,164858,53352,3.09000599790073,0,1
3,"MANRIQUE",2018,6,0,164858,53352,3.09000599790073,0,1
3,"MANRIQUE",2018,7,2,164858,53352,3.09000599790073,0,1
3,"MANRIQUE",2018,8,2,164858,53352,3.09000599790073,0,1
3,"MANRIQUE",2018,9,2,164858,53352,3.09000599790073,0,1
3,"MANRIQUE",2018,10,1,164858,53352,3.09000599790073,0,1
3,"MANRIQUE",2018,11,2,164858,53352,3.09000599790073,0,1
3,"MANRIQUE",2018,12,2,164858,53352,3.09000599790073,0,1
3,"MANRIQUE",2019,1,0,168724,55725,3.02779721848363,0,1
3,"MANRIQUE",2019,2,1,168724,55725,3.02779721848363,0,1
3,"MANRIQUE",2019,3,0,168724,55725,3.02779721848363,0,1
3,"MANRIQUE",2019,4,1,168724,55725,3.02779721848363,0,1
3,"MANRIQUE",2019,5,0,168724,55725,3.02779721848363,0,1
3,"MANRIQUE",2019,6,3,168724,55725,3.02779721848363,0,1
3,"MANRIQUE",2019,7,2,168724,55725,3.02779721848363,0,1
3,"MANRIQUE",2019,8,2,168724,55725,3.02779721848363,0,1
3,"MANRIQUE",2019,9,5,168724,55725,3.02779721848363,0,1
3,"MANRIQUE",2019,10,2,168724,55725,3.02779721848363,0,1
3,"MANRIQUE",2019,11,0,168724,55725,3.02779721848363,0,1
3,"MANRIQUE",2019,12,2,168724,55725,3.02779721848363,0,1
3,"MANRIQUE",2020,1,0,172090,57990,2.96758061734782,0,1
3,"MANRIQUE",2020,2,1,172090,57990,2.96758061734782,0,1
3,"MANRIQUE",2020,3,1,172090,57990,2.96758061734782,0,1
3,"MANRIQUE",2020,4,0,172090,57990,2.96758061734782,0,1
3,"MANRIQUE",2020,5,3,172090,57990,2.96758061734782,0,1
3,"MANRIQUE",2020,6,0,172090,57990,2.96758061734782,0,1
3,"MANRIQUE",2020,7,0,172090,57990,2.96758061734782,0,1
3,"MANRIQUE",2020,8,2,172090,57990,2.96758061734782,0,1
3,"MANRIQUE",2020,9,0,172090,57990,2.96758061734782,0,1
3,"MANRIQUE",2020,10,4,172090,57990,2.96758061734782,0,1
3,"MANRIQUE",2020,11,1,172090,57990,2.96758061734782,0,1
3,"MANRIQUE",2020,12,1,172090,57990,2.96758061734782,0,1
3,"MANRIQUE",2021,1,4,174692,60081,2.90760806244903,0,1
3,"MANRIQUE",2021,2,2,174692,60081,2.90760806244903,0,1
3,"MANRIQUE",2021,3,1,174692,60081,2.90760806244903,0,1
3,"MANRIQUE",2021,4,5,174692,60081,2.90760806244903,0,1
3,"MANRIQUE",2021,5,1,174692,60081,2.90760806244903,0,1
3,"MANRIQUE",2021,6,0,174692,60081,2.90760806244903,0,1
3,"MANRIQUE",2021,7,0,174692,60081,2.90760806244903,0,1
3,"MANRIQUE",2021,8,3,174692,60081,2.90760806244903,0,1
3,"MANRIQUE",2021,9,2,174692,60081,2.90760806244903,0,1
3,"MANRIQUE",2021,10,0,174692,60081,2.90760806244903,0,1
3,"MANRIQUE",2021,11,1,174692,60081,2.90760806244903,0,1
3,"MANRIQUE",2021,12,1,174692,60081,2.90760806244903,0,1
3,"MANRIQUE",2022,1,1,177232,62172,2.85067232837933,0,1
3,"MANRIQUE",2022,2,0,177232,62172,2.85067232837933,0,1
3,"MANRIQUE",2022,3,1,177232,62172,2.85067232837933,0,1
3,"MANRIQUE",2022,4,1,177232,62172,2.85067232837933,0,1
3,"MANRIQUE",2022,5,1,177232,62172,2.85067232837933,0,1
3,"MANRIQUE",2022,6,0,177232,62172,2.85067232837933,0,1
3,"MANRIQUE",2022,7,1,177232,62172,2.85067232837933,0,1
3,"MANRIQUE",2022,8,2,177232,62172,2.85067232837933,0,1
3,"MANRIQUE",2022,9,1,177232,62172,2.85067232837933,0,1
3,"MANRIQUE",2022,10,2,177232,62172,2.85067232837933,0,1
3,"MANRIQUE",2022,11,2,177232,62172,2.85067232837933,0,1
3,"MANRIQUE",2022,12,0,177232,62172,2.85067232837933,0,1
3,"MANRIQUE",2023,1,2,179793,64275,2.79724620770128,0,1
3,"MANRIQUE",2023,2,1,179793,64275,2.79724620770128,0,1
3,"MANRIQUE",2023,3,1,179793,64275,2.79724620770128,0,1
3,"MANRIQUE",2023,4,2,179793,64275,2.79724620770128,0,1
3,"MANRIQUE",2023,5,1,179793,64275,2.79724620770128,0,1
3,"MANRIQUE",2023,6,3,179793,64275,2.79724620770128,0,1
3,"MANRIQUE",2023,7,6,179793,64275,2.79724620770128,0,1
3,"MANRIQUE",2023,8,1,179793,64275,2.79724620770128,0,1
3,"MANRIQUE",2023,9,2,179793,64275,2.79724620770128,0,1
3,"MANRIQUE",2023,10,0,179793,64275,2.79724620770128,0,1
3,"MANRIQUE",2023,11,1,179793,64275,2.79724620770128,0,1
3,"MANRIQUE",2023,12,0,179793,64275,2.79724620770128,0,1
4,"ARANJUEZ",2018,1,5,141312,47404,2.98101426039997,0,3
4,"ARANJUEZ",2018,2,2,141312,47404,2.98101426039997,0,3
4,"ARANJUEZ",2018,3,3,141312,47404,2.98101426039997,0,3
4,"ARANJUEZ",2018,4,1,141312,47404,2.98101426039997,0,3
4,"ARANJUEZ",2018,5,4,141312,47404,2.98101426039997,0,3
4,"ARANJUEZ",2018,6,8,141312,47404,2.98101426039997,0,3
4,"ARANJUEZ",2018,7,0,141312,47404,2.98101426039997,0,3
4,"ARANJUEZ",2018,8,5,141312,47404,2.98101426039997,0,3
4,"ARANJUEZ",2018,9,1,141312,47404,2.98101426039997,0,3
4,"ARANJUEZ",2018,10,6,141312,47404,2.98101426039997,0,3
4,"ARANJUEZ",2018,11,2,141312,47404,2.98101426039997,0,3
4,"ARANJUEZ",2018,12,2,141312,47404,2.98101426039997,0,3
4,"ARANJUEZ",2019,1,2,142990,48936,2.92197972862514,0,3
4,"ARANJUEZ",2019,2,3,142990,48936,2.92197972862514,0,3
4,"ARANJUEZ",2019,3,6,142990,48936,2.92197972862514,0,3
4,"ARANJUEZ",2019,4,3,142990,48936,2.92197972862514,0,3
4,"ARANJUEZ",2019,5,3,142990,48936,2.92197972862514,0,3
4,"ARANJUEZ",2019,6,1,142990,48936,2.92197972862514,0,3
4,"ARANJUEZ",2019,7,3,142990,48936,2.92197972862514,0,3
4,"ARANJUEZ",2019,8,2,142990,48936,2.92197972862514,0,3
4,"ARANJUEZ",2019,9,1,142990,48936,2.92197972862514,0,3
4,"ARANJUEZ",2019,10,5,142990,48936,2.92197972862514,0,3
4,"ARANJUEZ",2019,11,1,142990,48936,2.92197972862514,0,3
4,"ARANJUEZ",2019,12,4,142990,48936,2.92197972862514,0,3
4,"ARANJUEZ",2020,1,1,144233,50351,2.86455085301186,0,3
4,"ARANJUEZ",2020,2,1,144233,50351,2.86455085301186,0,3
4,"ARANJUEZ",2020,3,3,144233,50351,2.86455085301186,0,3
4,"ARANJUEZ",2020,4,1,144233,50351,2.86455085301186,0,3
4,"ARANJUEZ",2020,5,4,144233,50351,2.86455085301186,0,3
4,"ARANJUEZ",2020,6,1,144233,50351,2.86455085301186,0,3
4,"ARANJUEZ",2020,7,3,144233,50351,2.86455085301186,0,3
4,"ARANJUEZ",2020,8,3,144233,50351,2.86455085301186,0,3
4,"ARANJUEZ",2020,9,5,144233,50351,2.86455085301186,0,3
4,"ARANJUEZ",2020,10,4,144233,50351,2.86455085301186,0,3
4,"ARANJUEZ",2020,11,0,144233,50351,2.86455085301186,0,3
4,"ARANJUEZ",2020,12,1,144233,50351,2.86455085301186,0,3
4,"ARANJUEZ",2021,1,5,144815,51588,2.80714507249748,0,3
4,"ARANJUEZ",2021,2,2,144815,51588,2.80714507249748,0,3
4,"ARANJUEZ",2021,3,2,144815,51588,2.80714507249748,0,3
4,"ARANJUEZ",2021,4,6,144815,51588,2.80714507249748,0,3
4,"ARANJUEZ",2021,5,1,144815,51588,2.80714507249748,0,3
4,"ARANJUEZ",2021,6,5,144815,51588,2.80714507249748,0,3
4,"ARANJUEZ",2021,7,2,144815,51588,2.80714507249748,0,3
4,"ARANJUEZ",2021,8,5,144815,51588,2.80714507249748,0,3
4,"ARANJUEZ",2021,9,3,144815,51588,2.80714507249748,0,3
4,"ARANJUEZ",2021,10,1,144815,51588,2.80714507249748,0,3
4,"ARANJUEZ",2021,11,3,144815,51588,2.80714507249748,0,3
4,"ARANJUEZ",2021,12,2,144815,51588,2.80714507249748,0,3
4,"ARANJUEZ",2022,1,2,145325,52802,2.75226317184955,0,3
4,"ARANJUEZ",2022,2,2,145325,52802,2.75226317184955,0,3
4,"ARANJUEZ",2022,3,1,145325,52802,2.75226317184955,0,3
4,"ARANJUEZ",2022,4,3,145325,52802,2.75226317184955,0,3
4,"ARANJUEZ",2022,5,4,145325,52802,2.75226317184955,0,3
4,"ARANJUEZ",2022,6,7,145325,52802,2.75226317184955,0,3
4,"ARANJUEZ",2022,7,4,145325,52802,2.75226317184955,0,3
4,"ARANJUEZ",2022,8,2,145325,52802,2.75226317184955,0,3
4,"ARANJUEZ",2022,9,1,145325,52802,2.75226317184955,0,3
4,"ARANJUEZ",2022,10,3,145325,52802,2.75226317184955,0,3
4,"ARANJUEZ",2022,11,1,145325,52802,2.75226317184955,0,3
4,"ARANJUEZ",2022,12,2,145325,52802,2.75226317184955,0,3
4,"ARANJUEZ",2023,1,2,145837,53998,2.70078521426719,0,3
4,"ARANJUEZ",2023,2,5,145837,53998,2.70078521426719,0,3
4,"ARANJUEZ",2023,3,4,145837,53998,2.70078521426719,0,3
4,"ARANJUEZ",2023,4,2,145837,53998,2.70078521426719,0,3
4,"ARANJUEZ",2023,5,2,145837,53998,2.70078521426719,0,3
4,"ARANJUEZ",2023,6,3,145837,53998,2.70078521426719,0,3
4,"ARANJUEZ",2023,7,2,145837,53998,2.70078521426719,0,3
4,"ARANJUEZ",2023,8,1,145837,53998,2.70078521426719,0,3
4,"ARANJUEZ",2023,9,1,145837,53998,2.70078521426719,0,3
4,"ARANJUEZ",2023,10,2,145837,53998,2.70078521426719,0,3
4,"ARANJUEZ",2023,11,3,145837,53998,2.70078521426719,0,3
4,"ARANJUEZ",2023,12,0,145837,53998,2.70078521426719,0,3
5,"CASTILLA",2018,1,4,123992,39239,3.15991742908841,3,3
5,"CASTILLA",2018,2,1,123992,39239,3.15991742908841,3,3
5,"CASTILLA",2018,3,3,123992,39239,3.15991742908841,3,3
5,"CASTILLA",2018,4,1,123992,39239,3.15991742908841,3,3
5,"CASTILLA",2018,5,0,123992,39239,3.15991742908841,3,3
5,"CASTILLA",2018,6,4,123992,39239,3.15991742908841,3,3
5,"CASTILLA",2018,7,0,123992,39239,3.15991742908841,3,3
5,"CASTILLA",2018,8,0,123992,39239,3.15991742908841,3,3
5,"CASTILLA",2018,9,3,123992,39239,3.15991742908841,3,3
5,"CASTILLA",2018,10,2,123992,39239,3.15991742908841,3,3
5,"CASTILLA",2018,11,5,123992,39239,3.15991742908841,3,3
5,"CASTILLA",2018,12,3,123992,39239,3.15991742908841,3,3
5,"CASTILLA",2019,1,3,125276,40418,3.0995101192538,3,3
5,"CASTILLA",2019,2,2,125276,40418,3.0995101192538,3,3
5,"CASTILLA",2019,3,2,125276,40418,3.0995101192538,3,3
5,"CASTILLA",2019,4,0,125276,40418,3.0995101192538,3,3
5,"CASTILLA",2019,5,3,125276,40418,3.0995101192538,3,3
5,"CASTILLA",2019,6,5,125276,40418,3.0995101192538,3,3
5,"CASTILLA",2019,7,4,125276,40418,3.0995101192538,3,3
5,"CASTILLA",2019,8,3,125276,40418,3.0995101192538,3,3
5,"CASTILLA",2019,9,2,125276,40418,3.0995101192538,3,3
5,"CASTILLA",2019,10,1,125276,40418,3.0995101192538,3,3
5,"CASTILLA",2019,11,1,125276,40418,3.0995101192538,3,3
5,"CASTILLA",2019,12,3,125276,40418,3.0995101192538,3,3
5,"CASTILLA",2020,1,5,126200,41513,3.04001156264303,3,3
5,"CASTILLA",2020,2,3,126200,41513,3.04001156264303,3,3
5,"CASTILLA",2020,3,3,126200,41513,3.04001156264303,3,3
5,"CASTILLA",2020,4,3,126200,41513,3.04001156264303,3,3
5,"CASTILLA",2020,5,4,126200,41513,3.04001156264303,3,3
5,"CASTILLA",2020,6,5,126200,41513,3.04001156264303,3,3
5,"CASTILLA",2020,7,3,126200,41513,3.04001156264303,3,3
5,"CASTILLA",2020,8,3,126200,41513,3.04001156264303,3,3
5,"CASTILLA",2020,9,3,126200,41513,3.04001156264303,3,3
5,"CASTILLA",2020,10,2,126200,41513,3.04001156264303,3,3
5,"CASTILLA",2020,11,2,126200,41513,3.04001156264303,3,3
5,"CASTILLA",2020,12,1,126200,41513,3.04001156264303,3,3
5,"CASTILLA",2021,1,2,126587,42480,2.97991996233522,3,3
5,"CASTILLA",2021,2,1,126587,42480,2.97991996233522,3,3
5,"CASTILLA",2021,3,2,126587,42480,2.97991996233522,3,3
5,"CASTILLA",2021,4,4,126587,42480,2.97991996233522,3,3
5,"CASTILLA",2021,5,1,126587,42480,2.97991996233522,3,3
5,"CASTILLA",2021,6,2,126587,42480,2.97991996233522,3,3
5,"CASTILLA",2021,7,2,126587,42480,2.97991996233522,3,3
5,"CASTILLA",2021,8,0,126587,42480,2.97991996233522,3,3
5,"CASTILLA",2021,9,0,126587,42480,2.97991996233522,3,3
5,"CASTILLA",2021,10,1,126587,42480,2.97991996233522,3,3
5,"CASTILLA",2021,11,2,126587,42480,2.97991996233522,3,3
5,"CASTILLA",2021,12,0,126587,42480,2.97991996233522,3,3
5,"CASTILLA",2022,1,3,126939,43441,2.92210124076333,3,3
5,"CASTILLA",2022,2,2,126939,43441,2.92210124076333,3,3
5,"CASTILLA",2022,3,0,126939,43441,2.92210124076333,3,3
5,"CASTILLA",2022,4,5,126939,43441,2.92210124076333,3,3
5,"CASTILLA",2022,5,0,126939,43441,2.92210124076333,3,3
5,"CASTILLA",2022,6,1,126939,43441,2.92210124076333,3,3
5,"CASTILLA",2022,7,1,126939,43441,2.92210124076333,3,3
5,"CASTILLA",2022,8,1,126939,43441,2.92210124076333,3,3
5,"CASTILLA",2022,9,3,126939,43441,2.92210124076333,3,3
5,"CASTILLA",2022,10,0,126939,43441,2.92210124076333,3,3
5,"CASTILLA",2022,11,0,126939,43441,2.92210124076333,3,3
5,"CASTILLA",2022,12,2,126939,43441,2.92210124076333,3,3
5,"CASTILLA",2023,1,3,127289,44389,2.86757980580775,3,3
5,"CASTILLA",2023,2,1,127289,44389,2.86757980580775,3,3
5,"CASTILLA",2023,3,0,127289,44389,2.86757980580775,3,3
5,"CASTILLA",2023,4,1,127289,44389,2.86757980580775,3,3
5,"CASTILLA",2023,5,0,127289,44389,2.86757980580775,3,3
5,"CASTILLA",2023,6,4,127289,44389,2.86757980580775,3,3
5,"CASTILLA",2023,7,3,127289,44389,2.86757980580775,3,3
5,"CASTILLA",2023,8,0,127289,44389,2.86757980580775,3,3
5,"CASTILLA",2023,9,2,127289,44389,2.86757980580775,3,3
5,"CASTILLA",2023,10,5,127289,44389,2.86757980580775,3,3
5,"CASTILLA",2023,11,0,127289,44389,2.86757980580775,3,3
5,"CASTILLA",2023,12,0,127289,44389,2.86757980580775,3,3
6,"DOCE DE OCTUBRE",2018,1,1,177190,52978,3.34459586998377,4,2
6,"DOCE DE OCTUBRE",2018,2,1,177190,52978,3.34459586998377,4,2
6,"DOCE DE OCTUBRE",2018,3,2,177190,52978,3.34459586998377,4,2
6,"DOCE DE OCTUBRE",2018,4,3,177190,52978,3.34459586998377,4,2
6,"DOCE DE OCTUBRE",2018,5,1,177190,52978,3.34459586998377,4,2
6,"DOCE DE OCTUBRE",2018,6,3,177190,52978,3.34459586998377,4,2
6,"DOCE DE OCTUBRE",2018,7,3,177190,52978,3.34459586998377,4,2
6,"DOCE DE OCTUBRE",2018,8,2,177190,52978,3.34459586998377,4,2
6,"DOCE DE OCTUBRE",2018,9,2,177190,52978,3.34459586998377,4,2
6,"DOCE DE OCTUBRE",2018,10,3,177190,52978,3.34459586998377,4,2
6,"DOCE DE OCTUBRE",2018,11,1,177190,52978,3.34459586998377,4,2
6,"DOCE DE OCTUBRE",2018,12,1,177190,52978,3.34459586998377,4,2
6,"DOCE DE OCTUBRE",2019,1,3,179493,54622,3.28609351543334,4,2
6,"DOCE DE OCTUBRE",2019,2,2,179493,54622,3.28609351543334,4,2
6,"DOCE DE OCTUBRE",2019,3,2,179493,54622,3.28609351543334,4,2
6,"DOCE DE OCTUBRE",2019,4,2,179493,54622,3.28609351543334,4,2
6,"DOCE DE OCTUBRE",2019,5,1,179493,54622,3.28609351543334,4,2
6,"DOCE DE OCTUBRE",2019,6,4,179493,54622,3.28609351543334,4,2
6,"DOCE DE OCTUBRE",2019,7,1,179493,54622,3.28609351543334,4,2
6,"DOCE DE OCTUBRE",2019,8,4,179493,54622,3.28609351543334,4,2
6,"DOCE DE OCTUBRE",2019,9,0,179493,54622,3.28609351543334,4,2
6,"DOCE DE OCTUBRE",2019,10,2,179493,54622,3.28609351543334,4,2
