"FECHA_HECHO","LONGITUD","LATITUD","SEXO","EDAD","MODALIDAD","LUGAR","NOMBRE_BARRIO","COMUNA"
"2009-08-26T14:00:00.000-05:00",-75.5474,6.27347,"Hombre",44,"Arma de fuego","Vía pública","Santa Inés","MANRIQUE"
"2009-07-31T19:00:00.000-05:00",-75.646294,6.183004,"Hombre",29,"Arma de fuego","Vía pública","San Antonio de Prado","SAN ANTONIO DE PRADO"
"2009-03-06T19:00:00.000-05:00",-75.604585,6.27831,"Hombre",21,"Arma de fuego","Vía pública","Fuente Clara","ROBLEDO"
"2009-07-20T05:00:00.000-05:00",-75.554847,6.270343,"Hombre",45,"Arma de fuego","Vía pública","Campo Valdés No.1","ARANJUEZ"
"2009-06-30T13:00:00.000-05:00",-75.572967,6.2973,"Hombre",27,"Arma de fuego","Vía pública","Girardot","CASTILLA"
"2009-09-19T12:00:00.000-05:00",-75.560564,6.293113,"Hombre",27,"Arma de fuego","Vía pública","Santa Cruz","SANTA CRUZ"
"2009-09-20T03:00:00.000-05:00",-75.592726,6.19824,"Hombre",23,"Arma de fuego","Vía pública","La Colina","GUAYABAL"
"2009-06-20T08:00:00.000-05:00",-75.569054,6.251259,"Hombre",26,"Contundente","Vía pública","La Candelaria","LA CANDELARIA"
"2009-09-14T18:00:00.000-05:00",-75.626341,6.252894,"Hombre",21,"Arma de fuego","Vía pública","Nuevos Conquistadores","SAN JAVIER"
"2009-09-14T06:00:00.000-05:00",-75.552913,6.293914,"Hombre",42,"Arma de fuego","Vía pública","Villa del Socorro","SANTA CRUZ"
"2009-09-14T11:00:00.000-05:00",-75.5739,6.255795,"Mujer",19,"Cortopunzante","Hotel, motel y hostal","San Benito","LA CANDELARIA"
"2009-05-24T00:00:00.000-05:00",-75.586898,6.212042,"Hombre",30,"Arma de fuego","Vía pública","Campo Amor","GUAYABAL"
"2009-04-13T13:00:00.000-05:00",-75.580081,6.286273,"Hombre",25,"Arma de fuego","Vía pública","Kennedy","DOCE DE OCTUBRE"
"2009-04-14T12:00:00.000-05:00",-75.556507,6.238704,"Hombre",25,"Arma de fuego","Vía pública","Gerona","BUENOS AIRES"
"2009-05-14T19:00:00.000-05:00",-75.55113,6.281758,"Hombre",40,"Arma de fuego","Vía pública","Las Granjas","MANRIQUE"
"2009-08-14T03:00:00.000-05:00",-75.567089,6.251191,"Hombre",73,"Arma de fuego","Vía pública","La Candelaria","LA CANDELARIA"
"2009-08-14T18:00:00.000-05:00",-75.576915,6.299474,"Hombre",45,"Arma de fuego","Vía pública","Pedregal","DOCE DE OCTUBRE"
"2009-02-23T18:00:00.000-05:00",-75.557928,6.285526,"Hombre",25,"Arma de fuego","Vía pública","San Isidro","ARANJUEZ"
"2009-09-12T11:00:00.000-05:00",-75.569431,6.292002,"Hombre",23,"Arma de fuego","Vía pública","Castilla","CASTILLA"
"2009-09-12T22:00:00.000-05:00",-75.644367,6.18322,"Hombre",26,"Arma de fuego","Vía pública","San Antonio de Prado","SAN ANTONIO DE PRADO"
"2009-03-15T18:00:00.000-05:00",-75.551674,6.259624,"Hombre",22,"Cortopunzante","Vía pública","Villa Hermosa","VILLA HERMOSA"
"2009-07-15T08:00:00.000-05:00",-75.574498,6.240416,"Hombre",63,"Arma de fuego","Almacén tienda y otro","Calle Nueva","LA CANDELARIA"
"2009-08-13T20:00:00.000-05:00",-75.584163,6.297569,"Hombre",18,"Arma de fuego","Zona despoblada","Picacho","DOCE DE OCTUBRE"
"2009-08-13T13:00:00.000-05:00",-75.561946,6.288728,"Hombre",39,"Arma de fuego","Vía pública","San Isidro","ARANJUEZ"
"2009-09-08T14:00:00.000-05:00",-75.611627,6.260939,"Hombre",23,"Arma de fuego","Vía pública","La Pradera","SAN JAVIER"
"2009-09-09T18:00:00.000-05:00",-75.583313,6.247942,"Hombre",29,"Arma de fuego","Vía pública","San Joaquín","LAURELES"
"2009-08-27T10:00:00.000-05:00",-75.56117,6.274137,"Hombre",23,"Cortopunzante","Vía pública","Brasilia","ARANJUEZ"
"2009-08-28T08:00:00.000-05:00",-75.637889,6.179665,"Hombre",48,"Arma de fuego","Residencia","San Antonio de Prado","SAN ANTONIO DE PRADO"
"2009-09-03T00:00:00.000-05:00",-75.570801,6.299985,"Hombre",33,"Asfixia mecánica","Desconocido","Pedregal","DOCE DE OCTUBRE"
"2009-09-04T13:00:00.000-05:00",-75.584717,6.290662,"Hombre",39,"Arma de fuego","Vía pública","Kennedy","DOCE DE OCTUBRE"
"2009-09-04T15:00:00.000-05:00",-75.568754,6.249242,"Hombre",30,"Arma de fuego","Vía pública","La Candelaria","LA CANDELARIA"
"2009-12-11T21:00:00.000-05:00",-75.54898,6.295851,"Mujer",27,"Arma de fuego","Vía pública","Popular","POPULAR"
"2010-01-04T18:00:00.000-05:00",-75.569038,6.246517,"Hombre",26,"Arma de fuego","Vía pública","Guayaquil","LA CANDELARIA"
"2010-01-04T11:00:00.000-05:00",-75.533307,6.23515,"Hombre",16,"Arma de fuego","Vía pública","Villa Lilliam","VILLA HERMOSA"
"2010-01-05T22:00:00.000-05:00",-75.579684,6.292345,"Hombre",20,"Arma de fuego","Vía pública","San Martín de Porres","DOCE DE OCTUBRE"
"2009-12-29T19:00:00.000-05:00",-75.56628,6.247872,"Hombre",25,"Arma de fuego","Vía pública","La Candelaria","LA CANDELARIA"
"2010-02-19T09:00:00.000-05:00",-75.60586,6.296391,"Hombre",40,"Arma de fuego","Zona despoblada","Yolombo","SAN CRISTOBAL"
"2010-02-20T03:00:00.000-05:00",-75.537798,6.232442,"Hombre",23,"Arma de fuego","Vía pública","Barrios de Jesús","BUENOS AIRES"
"2009-12-04T16:00:00.000-05:00",-75.546523,6.284952,"Hombre",31,"Arma de fuego","Vía pública","San Pablo","POPULAR"
"2010-01-17T05:00:00.000-05:00",-75.541313,6.294662,"Hombre",29,"Arma de fuego","Vía pública","Santo Domingo Savio No.1","POPULAR"
"2010-01-17T19:00:00.000-05:00",-75.534499,6.236149,"Hombre",32,"Arma de fuego","Bar o cantina","Villa Lilliam","VILLA HERMOSA"
"2009-11-27T14:00:00.000-05:00",-75.61206,6.258974,"Hombre",21,"Arma de fuego","Vía pública","La Pradera","SAN JAVIER"
"2009-11-27T21:00:00.000-05:00",-75.553511,6.276827,"Hombre",25,"Arma de fuego","Vía pública","Campo Valdés No.1","ARANJUEZ"
"2009-11-28T20:00:00.000-05:00",-75.539099,6.23952,"Hombre",28,"Arma de fuego","Vía pública","Villatina","VILLA HERMOSA"
"2010-02-12T01:00:00.000-05:00",-75.622234,6.246791,"Hombre",19,"Arma de fuego","Vía pública","El Corazón","SAN JAVIER"
"2010-02-13T16:00:00.000-05:00",-75.562086,6.291512,"Hombre",27,"Arma de fuego","Vía pública","La Rosa","SANTA CRUZ"
"2010-02-15T10:00:00.000-05:00",-75.563379,6.276565,"Hombre",33,"Arma de fuego","Vía pública","Miranda","ARANJUEZ"
"2009-12-06T20:00:00.000-05:00",-75.628244,6.253744,"Hombre",21,"Arma de fuego","Vía pública","El Salado","SAN JAVIER"
"2009-12-07T15:00:00.000-05:00",-75.571451,6.310403,"Hombre",30,"Arma de fuego","Vía pública","Santander","DOCE DE OCTUBRE"
"2010-02-24T22:00:00.000-05:00",-75.564141,6.276697,"Hombre",31,"Arma de fuego","Vía pública","Miranda","ARANJUEZ"
"2009-12-24T21:00:00.000-05:00",-75.550123,6.293583,"Hombre",30,"Cortopunzante","Almacén tienda y otro","Granizal","SANTA CRUZ"
"2010-02-15T20:00:00.000-05:00",-75.556202,6.269489,"Hombre",20,"Arma de fuego","Vía pública","Manrique Central No.1","ARANJUEZ"
"2010-02-16T14:00:00.000-05:00",-75.575644,6.277678,"Hombre",16,"Arma de fuego","Vía pública","Córdoba","ROBLEDO"
"2010-01-12T12:00:00.000-05:00",-75.586029,6.205937,"Hombre",49,"Arma de fuego","Bar o cantina","Cristo Rey","GUAYABAL"
"2010-01-12T16:00:00.000-05:00",-75.576969,6.256659,"Mujer",26,"Arma de fuego","Residencia","Carlos E. Restrepo","LAURELES"
"2009-12-08T23:00:00.000-05:00",-75.576484,6.29481,"Hombre",29,"Arma de fuego","Desconocido","La Esperanza","DOCE DE OCTUBRE"
"2010-01-04T14:00:00.000-05:00",-75.621724,6.27903,"Hombre",19,"Arma de fuego","Residencia","Área de Expansión Pajarito","SAN CRISTOBAL"
"2010-02-27T19:00:00.000-05:00",-75.610766,6.222982,"Hombre",39,"Arma de fuego","Vía pública","Altavista","BELEN"
"2010-02-28T16:00:00.000-05:00",-75.540839,6.290648,"Hombre",36,"Arma de fuego","Vía pública","Carpinelo","POPULAR"
"2010-01-21T15:00:00.000-05:00",-75.575746,6.237567,"Hombre",48,"Arma de fuego","Vía pública","Perpetuo Socorro","LA CANDELARIA"
"2009-12-25T22:00:00.000-05:00",-75.550538,6.269732,"Hombre",25,"Por establecer","Vía pública","Campo Valdés No.2","MANRIQUE"
"2010-01-14T15:00:00.000-05:00",-75.576879,6.294167,"Hombre",19,"Arma de fuego","Vía pública","La Esperanza","DOCE DE OCTUBRE"
"2010-03-31T12:00:00.000-05:00",-75.557871,6.274152,"Hombre",18,"Arma de fuego","Residencia","Campo Valdés No.1","ARANJUEZ"
"2011-03-24T09:00:00.000-05:00",-75.541159,6.281333,"Mujer",24,"Cortopunzante","Zona despoblada","María Cano-Carambolas","MANRIQUE"
"2011-03-24T20:00:00.000-05:00",-75.57559,6.29377,"Hombre",30,"Arma de fuego","Residencia","La Esperanza","DOCE DE OCTUBRE"
"2011-03-24T21:00:00.000-05:00",-75.598437,6.280249,"Mujer",38,"Arma de fuego","Vía pública","Cucaracho","ROBLEDO"
"2010-05-21T08:00:00.000-05:00",-75.649315,6.183012,"Hombre",22,"Arma de fuego","Quebrada o rio","San Antonio de Prado","SAN ANTONIO DE PRADO"
"2010-05-22T23:00:00.000-05:00",-75.567384,6.311822,"Mujer",22,"Arma de fuego","Vía pública","Florencia","CASTILLA"
"2010-04-20T20:00:00.000-05:00",-75.566515,6.299971,"Hombre",29,"Arma de fuego","Bar o cantina","Girardot","CASTILLA"
"2011-04-03T23:00:00.000-05:00",-75.560287,6.225013,"Hombre",28,"Arma de fuego","Zona despoblada","Asomadera No.1","BUENOS AIRES"
"2010-05-01T23:00:00.000-05:00",-75.562271,6.282693,"Hombre",29,"Arma de fuego","Vía pública","Aranjuez","ARANJUEZ"
"2011-02-20T02:00:00.000-05:00",-75.54904,6.270059,"Hombre",15,"Arma de fuego","Vía pública","Santa Inés","MANRIQUE"
"2011-03-26T18:00:00.000-05:00",-75.564441,6.278377,"Hombre",37,"Arma de fuego","Vía pública","Bermejal-Los Álamos","ARANJUEZ"
"2010-06-22T15:00:00.000-05:00",-75.62383,6.279443,"Hombre",20,"Arma de fuego","Vía pública","Área de Expansión Pajarito","SAN CRISTOBAL"
"2011-04-05T20:00:00.000-05:00",-75.614195,6.260865,"Hombre",19,"Arma de fuego","Vía pública","La Pradera","SAN JAVIER"
"2011-04-06T18:00:00.000-05:00",-75.552743,6.287876,"Hombre",27,"Arma de fuego","Vía pública","Villa Guadalupe","POPULAR"
"2011-02-22T11:00:00.000-05:00",-75.625901,6.254962,"Hombre",23,"Cortopunzante","Desconocido","El Salado","SAN JAVIER"
"2011-02-22T19:00:00.000-05:00",-75.608639,6.247324,"Hombre",18,"Arma de fuego","Vía pública","Barrio Cristóbal","LA AMERICA"
"2010-06-12T22:00:00.000-05:00",-75.534339,6.238703,"Hombre",20,"Arma de fuego","Residencia","Piedras Blancas - Matasano","SANTA ELENA"
"2010-06-13T02:00:00.000-05:00",-75.591772,6.281185,"Hombre",29,"Arma de fuego","Vía pública","Villa Flora","ROBLEDO"
"2010-05-06T17:00:00.000-05:00",-75.549866,6.265917,"Hombre",29,"Arma de fuego","Vía pública","Manrique Oriental","MANRIQUE"
"2010-05-17T13:00:00.000-05:00",-75.631956,6.248836,"Hombre",16,"Arma de fuego","Residencia","El Corazón","SAN JAVIER"
"2009-12-18T07:00:00.000-05:00",-75.547694,6.298091,"Hombre",22,"Arma de fuego","Vía pública","Popular","POPULAR"
"2009-12-19T19:00:00.000-05:00",-75.661662,6.186894,"Hombre",19,"Arma de fuego","Vía pública","San Antonio de Prado","SAN ANTONIO DE PRADO"
"2010-06-27T17:00:00.000-05:00",-75.589909,6.197667,"Hombre",23,"Arma de fuego","Vía pública","La Colina","GUAYABAL"
"2010-06-28T12:00:00.000-05:00",-75.568661,6.181089,"Hombre",24,"Arma de fuego","Vía pública","San Lucas","EL POBLADO"
"2009-09-21T22:00:00.000-05:00",-75.549439,6.297554,"Hombre",25,"Arma de fuego","Residencia","Popular","POPULAR"
"2010-06-15T19:00:00.000-05:00",-75.626525,6.265413,"Hombre",55,"Arma de fuego","Vía pública","La Loma","SAN CRISTOBAL"
"2010-06-16T08:00:00.000-05:00",-75.564739,6.253136,"Hombre",25,"Cortopunzante","Vía pública","Villa Nueva","LA CANDELARIA"
"2010-06-16T17:00:00.000-05:00",-75.567394,6.258104,"Hombre",28,"Cortopunzante","Vía pública","Jesús Nazareno","LA CANDELARIA"
"2010-06-29T22:00:00.000-05:00",-75.548792,6.270552,"Hombre",66,"Arma de fuego","Vía pública","Santa Inés","MANRIQUE"
"2010-06-30T08:00:00.000-05:00",-75.578953,6.241347,"Hombre",48,"Arma de fuego","Residencia","Los Conquistadores","LAURELES"
"2010-07-01T07:00:00.000-05:00",-75.614998,6.266593,"Hombre",30,"Arma de fuego","Vía pública","Juan XXIII La Quiebra","SAN JAVIER"
"2010-04-30T16:00:00.000-05:00",-75.532362,6.236716,"Hombre",53,"Arma de fuego","Vía pública","Villa Turbay","VILLA HERMOSA"
"2010-05-01T18:00:00.000-05:00",-75.618689,6.254707,"Hombre",18,"Arma de fuego","Vía pública","San Javier No.1","SAN JAVIER"
"2010-06-19T13:00:00.000-05:00",-75.607103,6.207636,"Hombre",29,"Arma de fuego","Vía pública","El Rincón","BELEN"
"2010-06-19T22:00:00.000-05:00",-75.555263,6.290021,"Hombre",16,"Arma de fuego","Vía pública","Moscú No.1","SANTA CRUZ"
"2010-08-03T12:00:00.000-05:00",-75.551188,6.247153,"Hombre",44,"Arma de fuego","Vía pública","Enciso","VILLA HERMOSA"
"2010-08-04T13:00:00.000-05:00",-75.568476,6.25331,"Hombre",35,"Contundente","Vía pública","La Candelaria","LA CANDELARIA"
"2010-08-05T02:00:00.000-05:00",-75.570107,6.253507,"Hombre",24,"Arma de fuego","Vía pública","Estación Villa","LA CANDELARIA"
"2010-06-05T00:00:00.000-05:00",-75.544522,6.276717,"Hombre",28,"Arma de fuego","Vía pública","Las Granjas","MANRIQUE"
"2011-06-29T14:00:00.000-05:00",-75.566638,6.220981,"Hombre",29,"Lanzamiento al vacío","Residencia","Castropol","EL POBLADO"
"2010-07-26T09:00:00.000-05:00",-75.615371,6.234968,"Mujer",27,"Cortopunzante","Residencia","Las Violetas","BELEN"
"2010-08-17T02:00:00.000-05:00",-75.551975,6.29314,"Hombre",21,"Arma de fuego","Vía pública","Moscú No.1","SANTA CRUZ"
"2010-08-18T11:00:00.000-05:00",-75.546009,6.241506,"Hombre",24,"Arma de fuego","Vía pública","El Pinal","VILLA HERMOSA"
"2011-07-27T20:00:00.000-05:00",-75.57059,6.29074,"Hombre",19,"Arma de fuego","Almacén tienda y otro","Castilla","CASTILLA"
"2010-08-06T20:00:00.000-05:00",-75.576482,6.30883,"Hombre",32,"Arma de fuego","Almacén tienda y otro","Doce de Octubre No.1","DOCE DE OCTUBRE"
"2010-06-06T13:00:00.000-05:00",-75.545806,6.294154,"Hombre",15,"Arma de fuego","Vía pública","Granizal","POPULAR"
"2010-06-07T16:00:00.000-05:00",-75.624809,6.257768,"Hombre",17,"Cortopunzante","Zona despoblada","Antonio Nariño","SAN JAVIER"
"2011-05-02T09:00:00.000-05:00",-75.538482,6.244137,"Hombre",21,"Arma de fuego","Finca","Piedras Blancas - Matasano","SANTA ELENA"
"2010-05-24T13:00:00.000-05:00",-75.609492,6.258196,"Hombre",49,"Arma de fuego","Vía pública","Santa Lucía","LA AMERICA"
"2010-11-20T20:00:00.000-05:00",-75.556405,6.250617,"Hombre",36,"Arma de fuego","Almacén tienda y otro","Los Ángeles","LA CANDELARIA"
"2010-07-30T03:00:00.000-05:00",-75.569304,6.259631,"Hombre",17,"Arma de fuego","Residencia","Jesús Nazareno","LA CANDELARIA"
"2010-07-31T00:00:00.000-05:00",-75.556977,6.231821,"Hombre",25,"Arma de fuego","Vía pública","Loreto","BUENOS AIRES"
"2010-12-22T05:00:00.000-05:00",-75.559679,6.212228,"Hombre",73,"Arma de fuego","Vía pública","Las Lomas No.1","EL POBLADO"
"2011-07-31T21:00:00.000-05:00",-75.650234,6.187017,"Hombre",21,"Arma de fuego","Vía pública","San Antonio de Prado","SAN ANTONIO DE PRADO"
"2010-09-11T03:00:00.000-05:00",-75.556444,6.293941,"Hombre",29,"Arma de fuego","Vía pública","Santa Cruz","SANTA CRUZ"
"2010-09-11T23:00:00.000-05:00",-75.61285,6.289265,"Hombre",38,"Arma de fuego","Zona despoblada","Área de Expansión Pajarito","SAN CRISTOBAL"
"2010-09-30T06:00:00.000-05:00",-75.568157,6.246744,"Hombre",26,"Arma de fuego","Vía pública","Barrio Colón","LA CANDELARIA"
"2010-07-31T20:00:00.000-05:00",-75.592674,6.293624,"Hombre",21,"Arma de fuego","Vía pública","Aures No.2","ROBLEDO"
"2010-08-01T05:00:00.000-05:00",-75.563283,6.287533,"Hombre",25,"Arma de fuego","Vía pública","San Isidro","ARANJUEZ"
"2010-10-16T23:00:00.000-05:00",-75.570068,6.255991,"Mujer",35,"Cortopunzante","Bar o cantina","Estación Villa","LA CANDELARIA"
"2011-06-20T20:00:00.000-05:00",-75.648028,6.179278,"Hombre",44,"Arma de fuego","Almacén tienda y otro","San Antonio de Prado","SAN ANTONIO DE PRADO"
"2010-07-24T20:00:00.000-05:00",-75.601565,6.274309,"Hombre",45,"Arma de fuego","Vía pública","El Pesebre","SAN JAVIER"
"2010-10-01T11:00:00.000-05:00",-75.561297,6.293828,"Hombre",18,"Arma de fuego","Vía pública","Santa Cruz","SANTA CRUZ"
"2010-08-13T19:00:00.000-05:00",-75.563656,6.311089,"Hombre",27,"Arma de fuego","Vía pública","Las Brisas","CASTILLA"
"2011-05-31T23:00:00.000-05:00",-75.550767,6.274264,"Hombre",30,"Arma de fuego","Residencia","Campo Valdés No.2","MANRIQUE"
"2011-06-01T23:00:00.000-05:00",-75.572044,6.288564,"Hombre",36,"Arma de fuego","Vía pública","Castilla","CASTILLA"
"2010-12-12T23:00:00.000-05:00",-75.622449,6.24947,"Hombre",25,"Arma de fuego","Vía pública","Las Independencias","SAN JAVIER"
"2011-08-18T14:00:00.000-05:00",-75.590556,6.200778,"Hombre",25,"Arma de fuego","Vía pública","La Colina","GUAYABAL"
"2010-10-19T19:00:00.000-05:00",-75.578557,6.29386,"Hombre",46,"Arma de fuego","Vía pública","La Esperanza","DOCE DE OCTUBRE"
"2010-10-19T20:00:00.000-05:00",-75.527901,6.235004,"Hombre",19,"Arma de fuego","Zona despoblada","La Sierra","VILLA HERMOSA"
"2010-05-31T23:00:00.000-05:00",-75.549052,6.298829,"Hombre",24,"Arma de fuego","Desconocido","Popular","POPULAR"
"2011-09-17T00:00:00.000-05:00",-75.570606,6.236666,"Hombre",34,"Arma de fuego","Bar o cantina","Perpetuo Socorro","LA CANDELARIA"
"2011-01-15T15:00:00.000-05:00",-75.58708,6.261959,"Hombre",20,"Arma de fuego","Vía pública","Cuarta Brigada","LAURELES"
"2003-04-13T08:00:00.000-05:00",-75.622055,6.258177,"Mujer",22,"Arma de fuego","Desconocido","Antonio Nariño","SAN JAVIER"
"2011-12-04T07:00:00.000-05:00",-75.544833,6.281147,"Hombre",23,"Cortopunzante","Residencia","Las Granjas","MANRIQUE"
"2011-12-05T20:00:00.000-05:00",-75.573163,6.247069,"Mujer",37,"Arma de fuego","Vía pública","Guayaquil","LA CANDELARIA"
"2003-01-20T18:00:00.000-05:00",-75.601621,6.238856,"Hombre",27,"Arma de fuego","Desconocido","Las Acacias","LAURELES"
"2003-03-03T01:00:00.000-05:00",-75.556232,6.277655,"Hombre",45,"Arma de fuego","Desconocido","Las Esmeraldas","ARANJUEZ"
"2003-05-06T15:00:00.000-05:00",-75.546223,6.278786,"Hombre",16,"Arma de fuego","Desconocido","Las Granjas","MANRIQUE"
"2003-05-07T22:00:00.000-05:00",-75.592306,6.256276,"Hombre",42,"Arma de fuego","Desconocido","Estadio","LAURELES"
"2010-11-05T16:00:00.000-05:00",-75.59836,6.299898,"Hombre",21,"Arma de fuego","Zona despoblada","El Carmelo","SAN CRISTOBAL"
"2011-12-30T07:00:00.000-05:00",-75.564739,6.253136,"Hombre",25,"Cortopunzante","Vía pública","Villa Nueva","LA CANDELARIA"
"2011-08-08T13:00:00.000-05:00",-75.616392,6.263375,"Hombre",19,"Arma de fuego","Vía pública","La Loma","SAN CRISTOBAL"
"2011-06-09T17:00:00.000-05:00",-75.609936,6.263239,"Hombre",20,"Arma de fuego","Vía pública","Metropolitano","SAN JAVIER"
"2011-06-09T21:00:00.000-05:00",-75.578245,6.293283,"Hombre",18,"Arma de fuego","Vía pública","La Esperanza","DOCE DE OCTUBRE"
"2011-06-10T06:00:00.000-05:00",-75.53002,6.237249,"Hombre",26,"Arma de fuego","Vía pública","Villa Turbay","VILLA HERMOSA"
"2010-10-26T20:00:00.000-05:00",-75.536631,6.236493,"Hombre",27,"Arma de fuego","Vía pública","San Antonio","VILLA HERMOSA"
"2011-01-07T23:00:00.000-05:00",-75.607104,6.260692,"Hombre",22,"Arma de fuego","Vía pública","Los Alcázares","SAN JAVIER"
"2010-11-13T21:00:00.000-05:00",-75.616095,6.256208,"Hombre",35,"Arma de fuego","Vía pública","San Javier No.1","SAN JAVIER"
"2011-06-11T16:00:00.000-05:00",-75.58009,6.233179,"Mujer",27,"Ahorcamiento o estrangulamiento","Zona despoblada","Cerro Nutibara","BELEN"
"2011-06-12T02:00:00.000-05:00",-75.654007,6.184174,"Hombre",26,"Arma de fuego","Vía pública","San Antonio de Prado","SAN ANTONIO DE PRADO"
"2003-04-18T17:00:00.000-05:00",-75.557254,6.284924,"Hombre",39,"Cortopunzante","Desconocido","Berlín","ARANJUEZ"
"2010-10-28T09:00:00.000-05:00",-75.569891,6.299028,"Hombre",22,"Arma de fuego","Vía pública","Girardot","CASTILLA"
"2010-10-29T15:00:00.000-05:00",-75.550021,6.294136,"Hombre",23,"Arma de fuego","Vía pública","Granizal","SANTA CRUZ"
"2010-10-30T13:00:00.000-05:00",-75.604658,6.210608,"Hombre",31,"Arma de fuego","Almacén tienda y otro","El Rincón","BELEN"
"2011-09-13T18:00:00.000-05:00",-75.552677,6.246611,"Hombre",45,"Arma de fuego","Almacén tienda y otro","Sucre","VILLA HERMOSA"
"2011-09-14T23:00:00.000-05:00",-75.548089,6.252612,"Hombre",58,"Arma de fuego","Vía pública","Enciso","VILLA HERMOSA"
"2011-09-15T21:00:00.000-05:00",-75.567921,6.251387,"Hombre",29,"Arma de fuego","Vía pública","La Candelaria","LA CANDELARIA"
"2011-12-15T00:00:00.000-05:00",-75.567825,6.256471,"Hombre",22,"Cortopunzante","Vía pública","Estación Villa","LA CANDELARIA"
"2011-01-11T18:00:00.000-05:00",-75.589188,6.198956,"Mujer",16,"Arma de fuego","Vía pública","Guayabal","GUAYABAL"
"2010-11-14T17:00:00.000-05:00",-75.600046,6.242978,"Hombre",59,"Cortopunzante","Residencia","Las Acacias","LAURELES"
"2003-02-25T11:00:00.000-05:00",-75.567697,6.252851,"Hombre",37,"Arma de fuego","Desconocido","La Candelaria","LA CANDELARIA"
"2003-02-25T15:00:00.000-05:00",-75.582672,6.286213,"Hombre",23,"Arma de fuego","Desconocido","Kennedy","DOCE DE OCTUBRE"
"2011-11-07T18:00:00.000-05:00",-75.551339,6.279553,"Hombre",35,"Arma de fuego","Vía pública","Las Granjas","MANRIQUE"
"2003-12-15T21:00:00.000-05:00",-75.536789,6.238943,"Hombre",21,"Arma de fuego","Desconocido","Piedras Blancas - Matasano","SANTA ELENA"
"2003-06-06T07:00:00.000-05:00",-75.572827,6.298899,"Hombre",54,"Arma de fuego","Desconocido","Pedregal","DOCE DE OCTUBRE"
"2011-08-26T23:00:00.000-05:00",-75.581659,6.283223,"Hombre",24,"Arma de fuego","Bar o cantina","López de  Mesa","ROBLEDO"
"2011-08-27T14:00:00.000-05:00",-75.587265,6.279779,"Hombre",46,"Arma de fuego","Almacén tienda y otro","La Pilarica","ROBLEDO"
"2003-05-25T09:00:00.000-05:00",-75.546856,6.300687,"Hombre",18,"Arma de fuego","Desconocido","Popular","POPULAR"
"2003-10-12T08:00:00.000-05:00",-75.595438,6.287976,"Hombre",18,"Arma de fuego","Desconocido","Aures No.1","ROBLEDO"
"2003-10-12T17:00:00.000-05:00",-75.562908,6.277184,"Hombre",19,"Arma de fuego","Desconocido","Miranda","ARANJUEZ"
"2003-12-29T06:00:00.000-05:00",-75.542477,6.271384,"Hombre",45,"Arma de fuego","Desconocido","La Cruz","MANRIQUE"
"2003-09-26T22:00:00.000-05:00",-75.609028,6.27956,"Hombre",22,"Arma de fuego","Desconocido","Cucaracho","ROBLEDO"
"2003-09-27T23:00:00.000-05:00",-75.578275,6.288898,"Hombre",21,"Arma de fuego","Desconocido","Alfonso López","CASTILLA"
"2003-09-28T21:00:00.000-05:00",-75.577937,6.291775,"Hombre",48,"Arma de fuego","Desconocido","La Esperanza","DOCE DE OCTUBRE"
"2003-09-29T23:00:00.000-05:00",-75.583415,6.237689,"Hombre",66,"Arma de fuego","Desconocido","Fátima","BELEN"
"2003-05-28T23:00:00.000-05:00",-75.573145,6.297285,"Hombre",23,"Arma de fuego","Desconocido","Pedregal","DOCE DE OCTUBRE"
"2011-10-21T15:00:00.000-05:00",-75.569464,6.253452,"Hombre",35,"Arma de fuego","Bar o cantina","Estación Villa","LA CANDELARIA"
"2011-10-23T18:00:00.000-05:00",-75.629369,6.270349,"Hombre",21,"Arma de fuego","Residencia","La Loma","SAN CRISTOBAL"
"2003-12-02T18:00:00.000-05:00",-75.553452,6.297349,"Hombre",21,"Arma de fuego","Desconocido","Andalucía","SANTA CRUZ"
"2003-05-17T12:00:00.000-05:00",-75.539337,6.233793,"Hombre",30,"Arma de fuego","Desconocido","Villatina","VILLA HERMOSA"
"2003-05-18T08:00:00.000-05:00",-75.54621,6.29423,"Hombre",22,"Arma de fuego","Desconocido","Granizal","POPULAR"
"2003-07-31T22:00:00.000-05:00",-75.540449,6.2323,"Hombre",25,"Arma de fuego","Desconocido","Alejandro Echavarría","BUENOS AIRES"
"2003-04-06T18:00:00.000-05:00",-75.540937,6.288737,"Hombre",18,"Arma de fuego","Desconocido","Carpinelo","POPULAR"
"2003-04-08T16:00:00.000-05:00",-75.541263,6.286177,"Hombre",14,"Arma de fuego","Desconocido","Aldea Pablo VI","POPULAR"
"2003-02-15T15:00:00.000-05:00",-75.548215,6.283283,"Hombre",20,"Arma de fuego","Desconocido","La Salle","MANRIQUE"
"2003-07-15T18:00:00.000-05:00",-75.578843,6.281029,"Hombre",47,"Arma de fuego","Desconocido","Córdoba","ROBLEDO"
"2003-07-18T01:00:00.000-05:00",-75.573956,6.247598,"Hombre",25,"Arma de fuego","Desconocido","Guayaquil","LA CANDELARIA"
"2003-05-29T16:00:00.000-05:00",-75.557993,6.243015,"Mujer",25,"Arma de fuego","Desconocido","Buenos Aires","BUENOS AIRES"
"2003-03-17T01:00:00.000-05:00",-75.549231,6.294564,"Mujer",36,"Arma de fuego","Desconocido","Granizal","SANTA CRUZ"
